,ingredient,degree,sugar,base_spirit,occasion_id
2595,"얼음,스카치 위스키,슈가시럽,비터즈",35,7,whisky,4
2596,"얼음,버본,오렌지 주스,슈가시럽,캄파리",29,4,whisky,14
2597,"얼음,스카치 위스키,스위트 버무스,비터즈",31,12,whisky,14
2598,"얼음,버본,살구 브랜디,오렌지 주스,파스티스,마라스키노 베리",31,8,whisky,14
2599,"얼음,스카치 위스키,캄파리,성 라파엘,트리플 섹,오렌지",28,5,whisky,15
2600,"얼음,버본,핌즈 컵 넘버 1,레몬 껍질",43,0,whisky,14
2601,"얼음,버본,드라이 버무스,그린 샤르트뢰즈",35,11,whisky,15
2602,"얼음,드라이 버무스,버본,레몬 주스,레몬",16,0,whisky,13
2603,"얼음,스카치 위스키,크림,위스키/허니 리큐어,오렌지 큐라소,계란,너트맥",24,7,whisky,14
2604,"얼음,라이 위스키,레몬 주스,애플 주스,딱총나무 꽃 코디얼,샴페인,사과",20,9,whisky|champagne,22
2605,"버본,레드 포트 와인,슈가시럽,소다수",42,1,whisky,14
2606,"얼음,스카치 위스키,오렌지 큐라소,비터즈",42,0,whisky,13
2607,"얼음,버본,페르넷 브랭커,스위트 버무스",37,6,whisky,13
2608,"얼음,라이 위스키,복숭아 브랜디,카페리티프",13,13,whisky,14
2609,"버본,오렌지 큐라소,라임 코디얼,오렌지 비터즈,레몬 껍질,딸기,어린 가지 민트,오렌지,마라스키노 베리",44,0,whisky,13
2610,"얼음,버본,체리 리큐어,마라스키노 리큐어,마라스키노 베리",44,0,whisky,14
2611,"얼음,캐나다 위스키,콜라,레몬 주스,레몬",16,4,whisky,15
2612,"얼음,버본,패션 프루트 주스,트리플 섹,레몬 껍질",31,12,whisky,14
2613,"얼음,버본,살구 브랜디",41,8,whisky,14
2614,"얼음,라이 위스키,드라이 버무스,오렌지 주스,트리플 섹",3,9,whisky,14
2615,"얼음,버본,레몬 주스,슈가시럽,소다수,레몬",19,7,whisky,22
2616,"얼음,라이 위스키,크림,파스티스",26,5,whisky,15
2617,"얼음,스카치 위스키,계란 흰자,레몬 주스,파스티스,슈가시럽,소다수",40,0,whisky,14
2618,"얼음,잘게 부순 얼음,버본,크랜베리 주스,레몬 주스,블랙 라즈베리 리큐어,슈가시럽,라즈베리",3,11,whisky,14
2619,"얼음,스카치 위스키,오렌지 주스,위스키/허니 리큐어",24,11,whisky,14
2620,"얼음,버본,드라이 버무스,버",42,0,whisky,15
2621,"얼음,스카치 위스키,레몬 주스,파스티스,슈가시럽,소다수",17,6,whisky,15
2622,"얼음,드라이 버무스,스카치 위스키,레몬 주스",19,0,whisky,14
2623,"얼음,스카치 위스키,레몬 주스,파인애플 주스,셰리",15,4,whisky,15
2624,"얼음,버본,오렌지 큐라소,스위트 버무스,마라스키노 베리",34,11,whisky,14
2625,"얼음,스카치 위스키,진저엘",36,0,whisky,14
2626,"얼음,스카치 위스키,신선한 애플 주스,사과",14,7,whisky,14
2627,"얼음,캐나다 위스키,드라이 버무스,스트레가,화이트 카카오 리큐어",19,0,whisky,15
2628,"얼음,스카치 위스키,귤 리큐어,오렌지 주스,석류즙,트리플 섹,마라스키노 베리",27,8,whisky,14
2629,"얼음,드라이 버무스,스카치 위스키,캄파리,오렌지 비터즈,그린 올리브",27,4,whisky,15
2630,"얼음,스카치 위스키,위스키/허니 리큐어,패션 프루트 주스,마라스키노 베리",29,9,whisky,14
2631,"얼음,버본,오렌지 주스",40,1,whisky,14
2632,"얼음,버본,레몬 주스,오렌지 주스,아몬드향 리큐어,레몬 껍질",40,0,whisky,14
2633,"얼음,스카치 위스키,아니제트,그린 박하 리큐어,슈가시럽,비터즈",39,2,whisky,14
2634,"얼음,버본,크랜베리 주스,블랙 라즈베리 리큐어,라임 주스,라즈베리,블루베리,딸기",37,2,whisky,14
2635,"얼음,버본,라임 주스,옐로우 샤르트뢰즈,계란 흰자,마라스키노 베리",42,1,whisky,15
2636,"얼음,버본,체리 브랜디,비터즈",38,9,whisky,14
2637,"얼음,아이리시 위스키,드라이 버무스,스위트 버무스",6,0,whisky,14
2638,"얼음,라이 위스키,석류즙,비터즈,마라스키노 베리",37,1,whisky,14
2639,"얼음,스카치 위스키,드라이 버무스,오렌지 주스",26,2,whisky,14
2640,"얼음,버본,패션 프루트 주스,비터즈",29,4,whisky,22
2641,"얼음,버본,트리플 섹,스위트 버무스,레몬 주스,오렌지 주스",29,18,whisky,14
2642,"얼음,스카치 위스키,레몬 주스,슈가시럽,그린 샤르트뢰즈,스위트 버무스,마라스키노 베리",16,17,whisky,14
2643,"얼음,버본,꼬냑,오렌지 맛 브랜디",40,4,whisky,14
2644,"얼음,버본,레몬 주스,핌즈 컵 넘버 1,오렌지 큐라소,비터즈",41,0,whisky,14
2645,"얼음,라이 위스키,오렌지 주스,레몬 주스,로즈워터,마라스키노 베리",33,1,whisky,13
2646,"얼음,스카치 위스키,그린 샤르트뢰즈,레몬 주스,스위트 버무스",31,11,whisky,15
2647,"얼음,스카치 위스키,핌즈 컵 넘버 1,진저엘",14,2,whisky,14
2648,"얼음,스카치 위스키,파스티스,비터즈",42,0,whisky,14
2649,"얼음,버본,레몬 주스,꿀",41,3,whisky,15
2650,"얼음,스카치 위스키,스위트 버무스,비터즈,마라스키노 베리",35,8,whisky,14
2651,"얼음,스카치 위스키,스위트 버무스,위스키/허니 리큐어,오렌지 큐라소,오렌지",36,7,whisky,14
2652,"얼음,버본,오렌지 큐라소,파인애플 주스,스위트 버무스,레몬 껍질,마라스키노 베리",27,11,whisky,15
2653,"얼음,버본,복숭아 브랜디,라임 주스,석류즙,슈가시럽,오렌지",42,1,whisky,14
2654,"얼음,스카치 위스키,핌즈 컵 넘버 1,진저엘",14,2,whisky,15
2655,"얼음,스카치 위스키,아마레또,크림",21,5,whisky,14
2656,"얼음,스카치 위스키,레몬 주스,트리플 섹",26,12,whisky,14
2657,"얼음,라이 위스키,비터즈,파스티스,레몬 껍질",39,0,whisky,14
2658,"얼음,스카치 위스키,레몬 주스,오렌지 큐라소,레몬,오렌지",28,5,whisky,15
2659,"얼음,라이 위스키,드라이 버무스,비터즈,레몬 껍질",32,0,whisky,14
2660,"얼음,드라이 버무스,라이 위스키,오렌지 주스,위스키/허니 리큐어,오렌지",24,5,whisky,14
2661,"얼음,스카치 위스키,계란 흰자,레몬 주스,파스티스",40,0,whisky,15
2662,"얼음,스카치 위스키,레몬 주스,위스키/허니 리큐어",29,6,whisky,14
2663,"얼음,스카치 위스키,오렌지 주스,트리플 섹,마라스키노 베리",30,11,whisky,15
2664,"얼음,스카치 위스키,레몬 주스,트리플 섹,마라스키노 베리",26,12,whisky,15
2665,"얼음,버본,레몬 주스,화이트 크렘 드 망트,소다수,어린 가지 민트",42,0,whisky,14
2666,"얼음,라이 위스키,레몬 주스,슈가시럽,레드 와인,계란 흰자,마라스키노 베리,오렌지",19,1,whisky,14
2667,"얼음,스카치 위스키,드라이 버무스,비터즈,파스티스,레몬 껍질",34,0,whisky,14
2668,"버본,슈가시럽,버터,끓는 물",43,1,whisky,14
2669,"얼음,스카치 위스키,드라이 버무스,압생트,석류즙,오렌지 비터즈,레몬 껍질",30,1,whisky,15
2670,"얼음,라이 위스키,레몬 주스,오렌지 큐라소,계란 흰자,석류즙,아몬드 시럽",22,5,whisky,14
2671,"얼음,라이 위스키,자몽주스,트리플 섹",31,9,whisky,14
2672,"얼음,버본,체리 리큐어,비터즈",43,0,whisky,15
2673,"얼음,라이 위스키,드라이 버무스,자몽주스,마라스키노 베리",36,0,whisky,15
2674,"얼음,스카치 위스키,라즈베리 주스,스위트 버무스,오렌지 비터즈,마라스키노 베리",26,8,whisky,14
2675,"얼음,캐나다 위스키,자몽주스,레몬 주스,마라스키노 베리",34,1,whisky,14
2676,"얼음,스카치 위스키,소다수,레몬",43,0,whisky,14
2677,"얼음,스카치 위스키,드라이 버무스,레몬 주스,트리플 섹,스위트 버무스,비터즈",26,10,whisky,15
2678,"얼음,스카치 위스키,레몬 주스,오렌지 주스",40,0,whisky,14
2679,"얼음,스카치 위스키,파인애플 주스,파스티스,레몬 껍질",21,6,whisky,15
2680,"얼음,라이 위스키,듀보네,스위트 버무스,바이올렛 리큐어,레몬 껍질,마라스키노 베리",24,12,whisky,14
2681,"얼음,스카치 위스키,스위트 버무스,바이올렛 리큐어,오렌지 비터즈,파스티스",27,14,whisky,15
2682,"얼음,라이 위스키,스위트 버무스,비터즈,체리",32,8,whisky,15
2683,"얼음,버본,살구 브랜디,자몽주스",34,10,whisky,14
2684,"얼음,라이 위스키,비터즈,마라스키노 리큐어,오렌지 비터즈",39,0,whisky,15
2685,"얼음,버본,드라이 버무스,오렌지 비터즈",30,0,whisky,4
2686,"얼음,버본,체리 리큐어,스위트 버무스,비터즈",33,11,whisky,15
2687,"얼음,버본,칼바도스,스위트 버무스,마라스키노 베리",30,12,whisky,4
2688,"얼음,드라이 버무스,스카치 위스키,자몽주스,레몬",20,4,whisky,15
2689,"얼음,버본,위스키/허니 리큐어,아마레또,비터즈",43,1,whisky,15
2690,"얼음,스카치 위스키,듀보네,트리플 섹,체리 브랜디",33,12,whisky,14
2691,"얼음,버본,핌즈 컵 넘버 1,라임 주스,레몬 주스,슈가시럽,라임",27,6,whisky,14
2692,"얼음,라이 위스키,레몬 주스,오렌지 주스,슈가시럽",34,2,whisky,15
2693,"얼음,라이 위스키,드라이 버무스,라임 주스,석류즙,오렌지 비터즈,레몬 껍질",36,1,whisky,13
2694,"얼음,라이 위스키,블랙베리 리큐어,오렌지 비터즈,슈가시럽",39,0,whisky,15
2695,"얼음,라이 위스키,레몬 주스,슈가시럽,오렌지 비터즈",27,5,whisky,14
2696,"얼음,스카치 위스키,드라이 버무스,핌즈 컵 넘버 1,파스티스,마라스키노 베리",26,1,whisky,14
2697,"버본,슈가시럽,오렌지 비터즈,샴페인,복숭아",33,12,whisky|champagne,14
2698,"얼음,드라이 버무스,스카치 위스키,스위트 버무스",27,8,whisky,14
2699,"얼음,라이 위스키,드라이 버무스,핌즈 컵 넘버 1,오렌지",24,1,whisky,13
2700,"얼음,스카치 위스키,압생트,스위트 버무스,슈가시럽",17,17,whisky,14
2701,"얼음,드라이 버무스,스카치 위스키,비터즈,파스티스",29,0,whisky,15
2702,"얼음,캐나다 위스키,라임 주스,스웨디시 푼쉬,트리플 섹,체리 리큐어,비터즈,오렌지",6,7,whisky,14
2703,"얼음,버본,드라이 버무스,라임 주스",36,0,whisky,14
2704,"얼음,캐나다 위스키,스웨디시 푼쉬,스위트 버무스,레몬 껍질",5,6,whisky,15
2705,"잘게 부순 얼음,라이 위스키,물,레몬",39,0,whisky,14
2706,"얼음,스카치 위스키,스위트 버무스,비터즈,마라스키노 베리",35,8,whisky,14
2707,"얼음,버본,자몽주스,오렌지 큐라소,비터즈,마라스키노 베리",42,1,whisky,14
2708,"얼음,아이리시 위스키,스카치 위스키,레몬 주스,아몬드 시럽,라임 코디얼",14,8,whisky,14
2709,"얼음,드라이 버무스,라이 위스키,캄파리,오렌지",27,4,whisky,14
2710,"얼음,캐나다 위스키,오렌지 큐라소,비터즈,레몬,오렌지",39,0,whisky,14
2711,"얼음,버본,사과즙,사과",30,0,whisky,15
2712,"얼음,아이리시 위스키,오렌지 큐라소,파스티스,비터즈,마라스키노 리큐어,오렌지",39,0,whisky,15
2713,"얼음,스카치 위스키,레몬 주스,슈가시럽,비터즈,진저엘,오렌지",41,1,whisky,14
2714,"얼음,스카치 위스키,바이올렛 리큐어",42,0,whisky,14
2715,"얼음,버본,페르넷 브랭커,포도 주스,오렌지",38,2,whisky,15
2716,"얼음,버본,드라이 버무스,옐로우 샤르트뢰즈,오렌지 비터즈,레몬",38,5,whisky,14
2717,"얼음,스카치 위스키,오렌지 주스,위스키/허니 리큐어,마라스키노 베리",24,11,whisky,14
2718,"얼음,라이 위스키,레몬 주스,슈가시럽,진저엘",37,1,whisky,14
2719,"얼음,캐나다 위스키,스위트 버무스,위스키/허니 리큐어,옐로우 샤르트뢰즈",22,20,whisky,15
2720,"얼음,버본,귤 리큐어,스위트 버무스",33,11,whisky,14
2721,"라이 위스키,스위트 버무스,오렌지 비터즈,샴페인",33,8,whisky|champagne,15
2722,"얼음,라이 위스키,소다수",40,0,whisky,14
2723,"얼음,캐나다 위스키,캄파리,레몬 껍질",39,0,whisky,14
2724,"얼음,버본,드라이 버무스,비터즈",35,0,whisky,14
2725,"얼음,스카치 위스키,바나나 리큐어,크림,오렌지 큐라소",26,8,whisky,15
2726,"얼음,버본,캄파리,트리플 섹,비터즈,마라스키노 베리",44,1,whisky,15
2727,"얼음,버본,드라이 버무스,옐로우 샤르트뢰즈,마라스키노 베리",38,10,whisky,15
2728,"얼음,버본,핌즈 컵 넘버 1,스위트 버무스,아니제트,마라스키노 베리",41,1,whisky,15
2729,"얼음,버본,레몬 주스,슈가시럽,소다수,오렌지",6,3,whisky,14
2730,"얼음,버본,드라이 버무스,파스티스",36,0,whisky,15
2731,"얼음,캐나다 위스키,레몬 주스,파인애플 주스,라즈베리 주스,레몬,마라스키노 베리,파인애플",36,0,whisky,14
2732,"얼음,스카치 위스키,드라이 버무스,스위트 버무스,비터즈,체리,레몬 껍질",34,4,whisky,15
2733,"얼음,라이 위스키,체리 리큐어,레몬 주스",26,5,whisky,14
2734,"얼음,아이리시 위스키,비터즈,파스티스,샴페인",1,0,whisky|champagne,14
2735,"얼음,라이 위스키,옐로우 샤르트뢰즈,레몬 주스,슈가시럽,소다수,레몬,복숭아",27,14,whisky,14
2736,"얼음,스카치 위스키,드라이 버무스,트리플 섹,오렌지 비터즈,마라스키노 베리",34,1,whisky,15
2737,"얼음,버본,드라이 버무스,캄파리,레몬 껍질",35,2,whisky,14
2738,"얼음,스카치 위스키,복숭아 브랜디,화이트 카카오 리큐어",42,0,whisky,15
2739,"얼음,버본,캄파리,스위트 버무스,오렌지",29,12,whisky,14
2740,"얼음,버본,핌즈 컵 넘버 1",43,0,whisky,15
2741,"얼음,라이 위스키,스웨디시 푼쉬,오렌지 주스,라즈베리 주스,아니제트",13,2,whisky,14
2742,"얼음,버본,살구 브랜디,스위트 버무스,파스티스,마라스키노 베리",38,10,whisky,14
2743,"얼음,캐나다 위스키,오렌지 큐라소,비터즈,레몬 껍질,마라스키노 베리",39,0,whisky,14
2744,"얼음,버본,파스티스,화이트 카카오 리큐어",37,8,whisky,13
2745,"얼음,버본,크림,계란 흰자",30,0,whisky,13
2746,"얼음,버본,스위트 버무스,체리 브랜디,파스티스",43,1,whisky,15
2747,"얼음,스카치 위스키,레몬 주스,슈가시럽,트리플 섹",39,2,whisky,15
2748,"얼음,스카치 위스키,드라이 버무스,자몽주스",29,2,whisky,14
2749,"얼음,스카치 위스키,크림,우유,계란 노른자",11,1,whisky,14
2750,"얼음,스카치 위스키,아이스 티,포도 주스,슈가시럽,레몬 주스",4,13,whisky,14
2751,"얼음,스카치 위스키,살구 브랜디,크림,체리 브랜디",26,7,whisky,15
2752,"얼음,캐나다 위스키,드라이 버무스,파인애플 주스",39,0,whisky,14
2753,"얼음,스카치 위스키,레드 포트 와인,슈가시럽,계란 노른자,샴페인",18,7,whisky|champagne,14
2754,"얼음,아이리시 위스키,스위트 버무스,그린 샤르트뢰즈,오렌지",2,2,whisky,15
2755,"얼음,버본,레몬 주스,진저엘,레몬",33,0,whisky,14
2756,"얼음,버본,셰리,비터즈",35,1,whisky,14
2757,"얼음,스카치 위스키,듀보네,오렌지 비터즈,레몬",41,0,whisky,15
2758,"얼음,아이리시 위스키,드라이 버무스,애플잭",8,3,whisky,14
2759,"얼음,스카치 위스키,슈가시럽,비터즈",36,7,whisky,13
2760,"얼음,스카치 위스키,트리플 섹,샴페인,마라스키노 베리",40,12,whisky|champagne,14
2761,"얼음,버본,살구 브랜디,핌즈 컵 넘버 1,이탈리안 베르무트,트리플 섹,체리 브랜디",24,15,whisky,14
2762,"스카치 위스키,스위트 버무스,파스티스,오렌지 비터즈",42,0,whisky,4
2763,"얼음,잘게 부순 얼음,버본,레몬 주스,오렌지 주스,슈가시럽",27,1,whisky,14
2764,"얼음,버본,스위트 버무스,석류즙,파스티스",43,1,whisky,15
2765,"얼음,스카치 위스키,오렌지 주스,스위트 버무스,그린 샤르트뢰즈,레몬",41,0,whisky,14
2766,"얼음,캐나다 위스키,스위트 버무스,파스티스,레몬 껍질",39,0,whisky,14
2767,"얼음,버본,계란 흰자,트리플 섹,파스티스,레몬 주스,석류즙",29,6,whisky,14
2768,"얼음,버본,드라이 버무스,다크 카카오 리큐어,레몬",33,1,whisky,15
2769,"얼음,버본,핌즈 컵 넘버 1,오렌지 큐라소,레몬 껍질,마라스키노 베리",42,0,whisky,15
2770,"얼음,버본,레몬 주스,슈가시럽,비터즈,소다수",40,1,whisky,14
2771,"얼음,스카치 위스키,듀보네,트리플 섹,비터즈,레몬 주스,오렌지 주스",27,7,whisky,14
2772,"얼음,드라이 버무스,라이 위스키,파스티스,슈가시럽,비터즈",28,3,whisky,15
2773,"얼음,라이 위스키,레몬 주스,슈가시럽",38,1,whisky,14
2774,"얼음,버본,오렌지 주스,아몬드 시럽",40,2,whisky,14
2775,"얼음,라이 위스키,위스키/허니 리큐어,레몬 주스,오렌지 주스,오렌지 비터즈,마라스키노 베리",27,7,whisky,14
2776,"얼음,버본,오렌지 맛 브랜디,레몬 주스,트리플 섹",26,7,whisky,14
2777,"얼음,스카치 위스키,레몬 주스,슈가시럽,아니제트,레몬",41,1,whisky,14
2778,"얼음,스카치 위스키,갈리아노,라임",42,0,whisky,15
2779,"얼음,버본,듀보네,오렌지 큐라소,파스티스",32,8,whisky,15
2780,"얼음,스카치 위스키,레몬 주스,석류즙",40,0,whisky,14
2781,"얼음,라이 위스키,레몬 주스,마라스키노 리큐어,오렌지 큐라소,비터즈,오렌지",29,3,whisky,14
2782,"얼음,스카치 위스키,레몬 주스,트리플 섹,파스티스",41,1,whisky,14
2783,"얼음,라이 위스키,석류즙,스위트 버무스,오렌지 비터즈",24,12,whisky,14
2784,"얼음,라이 위스키,석류즙,스위트 버무스,마라스키노 베리",25,12,whisky,14
2785,"얼음,버본,소다수,오렌지 큐라소,오렌지 비터즈,오렌지,체리",27,8,whisky,14
2786,"얼음,드라이 버무스,아이리시 위스키,아니제트,비터즈",9,0,whisky,14
